% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=2, Fri Nov 19 09:24:26 2021
1 12 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
2 24 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
3 36 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
4 48 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
5 60 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
6 72 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
7 84 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
8 96 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
9 108 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
10 120 -0.07144717448809637 -0.01600553765437079 0.034773599412557074 0.07950158792725978 0.8938834398700569 0.9614761983049509 0.9637647193266635 0.9873783782567629 0.9951695867746895 1.0094050427692365 1.0118763791813161 1.0317450244846436 1.0602138471592522 1.072879941624399
11 132 -0.1914182761765908 -0.07392859263744683 0.05749198451547632 0.15160571438967274 0.7865519130260381 0.806684777962034 0.8726565355099517 0.9276120836529684 0.952877288256508 0.9899418517805557 1.0775299936725604 1.1249980759056104 1.149007033392611 1.2139742308588735
12 144 -0.1914182761765908 -0.07392859263744683 0.05749198451547632 0.15160571438967274 0.7865519130260381 0.806684777962034 0.8726565355099517 0.9276120836529684 0.952877288256508 0.9899418517805557 1.0775299936725604 1.1249980759056104 1.149007033392611 1.2139742308588735
